sku,attribute_set_code,product_type,additional_attributes
840222102348,Migration_Default,simple,offline_product=No
840222102362,Migration_Default,simple,offline_product=No
840222102386,Migration_Default,simple,offline_product=No
pedometer-watch,Migration_Default,configurable,offline_product=No
9283576196,Migration_Default,simple,offline_product=No
9283576202,Migration_Default,simple,offline_product=No
9283576219,Migration_Default,simple,offline_product=No
9283576226,Migration_Default,simple,offline_product=No
9283576233,Migration_Default,simple,offline_product=No
9283576141,Migration_Default,simple,offline_product=No
9283576158,Migration_Default,simple,offline_product=No
9283576165,Migration_Default,simple,offline_product=No
9283576172,Migration_Default,simple,offline_product=No
9283576189,Migration_Default,simple,offline_product=No
mens-classic-hoodie,Migration_Default,configurable,offline_product=Yes
mens-classic-sweatpants,Migration_Default,configurable,offline_product=No
9283576394,Migration_Default,simple,offline_product=No
9283576400,Migration_Default,simple,offline_product=Yes
9283576417,Migration_Default,simple,offline_product=No
9283576424,Migration_Default,simple,offline_product=No
9283576431,Migration_Default,simple,offline_product=No
9283576349,Migration_Default,simple,offline_product=No
9283576356,Migration_Default,simple,offline_product=No
9283576363,Migration_Default,simple,offline_product=No
9283576370,Migration_Default,simple,offline_product=No
9283576387,Migration_Default,simple,offline_product=Yes
mens-classic-full-zip-hoodie,Migration_Default,configurable,offline_product=No
9283576493,Migration_Default,simple,offline_product=No
9283576509,Migration_Default,simple,offline_product=Yes
9283576516,Migration_Default,simple,offline_product=No
9283576523,Migration_Default,simple,offline_product=Yes
9283576530,Migration_Default,simple,offline_product=Yes
9283576455,Migration_Default,simple,offline_product=No
9283576462,Migration_Default,simple,offline_product=No
9283576479,Migration_Default,simple,offline_product=No
9283576486,Migration_Default,simple,offline_product=No
mens-classic-sweatshirt,Migration_Default,configurable,offline_product=No
9283576592,Migration_Default,simple,offline_product=Yes
9283576608,Migration_Default,simple,offline_product=Yes
9283576615,Migration_Default,simple,offline_product=Yes
9283576622,Migration_Default,simple,offline_product=Yes
9283576639,Migration_Default,simple,offline_product=Yes
9283576547,Migration_Default,simple,offline_product=Yes
9283576554,Migration_Default,simple,offline_product=Yes
9283576561,Migration_Default,simple,offline_product=Yes
9283576578,Migration_Default,simple,offline_product=No
9283576585,Migration_Default,simple,offline_product=Yes
mens-classic-drawstring-shorts,Migration_Default,configurable,offline_product=No
9283576738,Migration_Default,simple,offline_product=Yes
mens-classic-sleeveless-t-shirt,Migration_Default,configurable,offline_product=No
9283576998,Migration_Default,simple,offline_product=No
9283577001,Migration_Default,simple,offline_product=No
9283577018,Migration_Default,simple,offline_product=No
9283577025,Migration_Default,simple,offline_product=No
9283577032,Migration_Default,simple,offline_product=No
9283576943,Migration_Default,simple,offline_product=No
9283576950,Migration_Default,simple,offline_product=No
9283576967,Migration_Default,simple,offline_product=No
9283576974,Migration_Default,simple,offline_product=Yes
9283576981,Migration_Default,simple,offline_product=No
mens-classic-jersey-sleeveless-t-shirt,Migration_Default,configurable,offline_product=No
9283577094,Migration_Default,simple,offline_product=No
9283577100,Migration_Default,simple,offline_product=No
9283577117,Migration_Default,simple,offline_product=No
9283577124,Migration_Default,simple,offline_product=No
9283577131,Migration_Default,simple,offline_product=No
9283577049,Migration_Default,simple,offline_product=No
9283577056,Migration_Default,simple,offline_product=Yes
9283577063,Migration_Default,simple,offline_product=No
9283577070,Migration_Default,simple,offline_product=No
mens-authentic-hoodie,Migration_Default,configurable,offline_product=No
9283577193,Migration_Default,simple,offline_product=Yes
9283577216,Migration_Default,simple,offline_product=Yes
9283577223,Migration_Default,simple,offline_product=Yes
9283577230,Migration_Default,simple,offline_product=Yes
9283577148,Migration_Default,simple,offline_product=Yes
9283577155,Migration_Default,simple,offline_product=Yes
9283577162,Migration_Default,simple,offline_product=Yes
9283577179,Migration_Default,simple,offline_product=Yes
9283577186,Migration_Default,simple,offline_product=Yes
mens-authentic-sweatpants,Migration_Default,configurable,offline_product=No
9283577247,Migration_Default,simple,offline_product=Yes
mens-authentic-full-zip-hoodie,Migration_Default,configurable,offline_product=No
9283577391,Migration_Default,simple,offline_product=No
mens-authentic-sweatshirt,Migration_Default,configurable,offline_product=No
mens-authentic-drawstring-shorts,Migration_Default,configurable,offline_product=No
9283577698,Migration_Default,simple,offline_product=No
9283577704,Migration_Default,simple,offline_product=No
9283577711,Migration_Default,simple,offline_product=No
9283577728,Migration_Default,simple,offline_product=No
9283577735,Migration_Default,simple,offline_product=No
9283577643,Migration_Default,simple,offline_product=No
9283577650,Migration_Default,simple,offline_product=No
9283577667,Migration_Default,simple,offline_product=No
9283577674,Migration_Default,simple,offline_product=No
9283577681,Migration_Default,simple,offline_product=No
mens-authentic-jersey-sleeveless-t-shirt,Migration_Default,configurable,offline_product=No
9283577803,Migration_Default,simple,offline_product=Yes
9283577810,Migration_Default,simple,offline_product=Yes
9283577827,Migration_Default,simple,offline_product=Yes
mens-authentic-sleeveless-t-shirt,Migration_Default,configurable,offline_product=No
9283082857,Migration_Default,simple,offline_product=Yes
9283082505,Migration_Default,simple,offline_product=No
9283082512,Migration_Default,simple,offline_product=Yes
9283082772,Migration_Default,simple,offline_product=Yes
9283082802,Migration_Default,simple,offline_product=Yes
9283082413,Migration_Default,simple,offline_product=Yes
9283082444,Migration_Default,simple,offline_product=Yes
9283517168,Migration_Default,simple,offline_product=Yes
9283082543,Migration_Default,simple,offline_product=No
9283517182,Migration_Default,simple,offline_product=Yes
boxing-trunks-21-inch,Migration_Default,configurable,offline_product=No
9283504700,Migration_Default,simple,offline_product=Yes
9283504717,Migration_Default,simple,offline_product=No
9283504724,Migration_Default,simple,offline_product=Yes
9283504731,Migration_Default,simple,offline_product=Yes
9283504748,Migration_Default,simple,offline_product=Yes
9283505059,Migration_Default,simple,offline_product=Yes
9283505066,Migration_Default,simple,offline_product=No
9283505073,Migration_Default,simple,offline_product=Yes
9283505080,Migration_Default,simple,offline_product=Yes
9283505097,Migration_Default,simple,offline_product=Yes
9283504601,Migration_Default,simple,offline_product=No
9283504618,Migration_Default,simple,offline_product=No
9283504625,Migration_Default,simple,offline_product=No
9283504632,Migration_Default,simple,offline_product=Yes
9283504649,Migration_Default,simple,offline_product=Yes
9283504762,Migration_Default,simple,offline_product=No
9283504779,Migration_Default,simple,offline_product=Yes
9283504786,Migration_Default,simple,offline_product=Yes
9283504793,Migration_Default,simple,offline_product=Yes
9283504564,Migration_Default,simple,offline_product=No
9283504571,Migration_Default,simple,offline_product=No
9283044138,Migration_Default,simple,offline_product=No
9283504588,Migration_Default,simple,offline_product=No
9283504595,Migration_Default,simple,offline_product=Yes
boxing-trunks-24-inch,Migration_Default,configurable,offline_product=No
9283505202,Migration_Default,simple,offline_product=Yes
9283505219,Migration_Default,simple,offline_product=Yes
9283505226,Migration_Default,simple,offline_product=Yes
9283505233,Migration_Default,simple,offline_product=Yes
9283505240,Migration_Default,simple,offline_product=Yes
9283505356,Migration_Default,simple,offline_product=Yes
9283505363,Migration_Default,simple,offline_product=Yes
9283505370,Migration_Default,simple,offline_product=Yes
9283505387,Migration_Default,simple,offline_product=Yes
9283505394,Migration_Default,simple,offline_product=Yes
9283505509,Migration_Default,simple,offline_product=Yes
9283505516,Migration_Default,simple,offline_product=Yes
9283505523,Migration_Default,simple,offline_product=Yes
9283505530,Migration_Default,simple,offline_product=Yes
9283505547,Migration_Default,simple,offline_product=Yes
9283505257,Migration_Default,simple,offline_product=Yes
9283505264,Migration_Default,simple,offline_product=Yes
9283505271,Migration_Default,simple,offline_product=Yes
9283505288,Migration_Default,simple,offline_product=Yes
9283505295,Migration_Default,simple,offline_product=Yes
9283505400,Migration_Default,simple,offline_product=Yes
9283505424,Migration_Default,simple,offline_product=Yes
9283505431,Migration_Default,simple,offline_product=Yes
9283505448,Migration_Default,simple,offline_product=Yes
boxing-robe-three-fourth-length,Migration_Default,configurable,offline_product=No
9283505752,Migration_Default,simple,offline_product=Yes
9283505769,Migration_Default,simple,offline_product=Yes
9283505776,Migration_Default,simple,offline_product=No
9283505783,Migration_Default,simple,offline_product=Yes
9283505790,Migration_Default,simple,offline_product=Yes
9283505905,Migration_Default,simple,offline_product=Yes
9283505912,Migration_Default,simple,offline_product=Yes
9283505929,Migration_Default,simple,offline_product=No
9283505936,Migration_Default,simple,offline_product=Yes
9283505943,Migration_Default,simple,offline_product=Yes
9283506056,Migration_Default,simple,offline_product=Yes
9283506063,Migration_Default,simple,offline_product=Yes
9283506070,Migration_Default,simple,offline_product=Yes
9283506087,Migration_Default,simple,offline_product=Yes
9283506094,Migration_Default,simple,offline_product=Yes
9283505806,Migration_Default,simple,offline_product=Yes
9283505813,Migration_Default,simple,offline_product=Yes
9283505820,Migration_Default,simple,offline_product=Yes
9283505837,Migration_Default,simple,offline_product=Yes
9283505844,Migration_Default,simple,offline_product=Yes
9283505950,Migration_Default,simple,offline_product=Yes
9283505967,Migration_Default,simple,offline_product=Yes
9283505974,Migration_Default,simple,offline_product=Yes
9283505981,Migration_Default,simple,offline_product=Yes
9283505998,Migration_Default,simple,offline_product=Yes
full-length-boxing-robe,Migration_Default,configurable,offline_product=No
9283506100,Migration_Default,simple,offline_product=No
9283506117,Migration_Default,simple,offline_product=No
9283506124,Migration_Default,simple,offline_product=No
9283506148,Migration_Default,simple,offline_product=No
9283506209,Migration_Default,simple,offline_product=No
9283506216,Migration_Default,simple,offline_product=No
9283506230,Migration_Default,simple,offline_product=No
9283506247,Migration_Default,simple,offline_product=No
9283506452,Migration_Default,simple,offline_product=No
9283506469,Migration_Default,simple,offline_product=No
9283506476,Migration_Default,simple,offline_product=No
9283506483,Migration_Default,simple,offline_product=No
9283506490,Migration_Default,simple,offline_product=No
9283506155,Migration_Default,simple,offline_product=No
9283506186,Migration_Default,simple,offline_product=No
9283506193,Migration_Default,simple,offline_product=Yes
full-length-robe-with-hood,Migration_Default,configurable,offline_product=No
9283542696,Migration_Default,simple,offline_product=Yes
9283542702,Migration_Default,simple,offline_product=Yes
9283542542,Migration_Default,simple,offline_product=Yes
9283542559,Migration_Default,simple,offline_product=Yes
9283542566,Migration_Default,simple,offline_product=Yes
9283542573,Migration_Default,simple,offline_product=Yes
9283542580,Migration_Default,simple,offline_product=Yes
9283542597,Migration_Default,simple,offline_product=Yes
9283542603,Migration_Default,simple,offline_product=Yes
9283542610,Migration_Default,simple,offline_product=Yes
9283542627,Migration_Default,simple,offline_product=Yes
9283542634,Migration_Default,simple,offline_product=Yes
9283542641,Migration_Default,simple,offline_product=Yes
9283542658,Migration_Default,simple,offline_product=Yes
9283542665,Migration_Default,simple,offline_product=Yes
9283542672,Migration_Default,simple,offline_product=Yes
9283542689,Migration_Default,simple,offline_product=Yes
corner-jacket,Migration_Default,configurable,offline_product=No
9283082628,Migration_Default,simple,offline_product=Yes
9283082635,Migration_Default,simple,offline_product=Yes
9283082642,Migration_Default,simple,offline_product=No
9283516376,Migration_Default,simple,offline_product=Yes
9283082697,Migration_Default,simple,offline_product=Yes
9283082703,Migration_Default,simple,offline_product=Yes
9283082710,Migration_Default,simple,offline_product=Yes
9283082727,Migration_Default,simple,offline_product=Yes
9283516383,Migration_Default,simple,offline_product=Yes
9283082659,Migration_Default,simple,offline_product=Yes
9283082666,Migration_Default,simple,offline_product=Yes
9283082673,Migration_Default,simple,offline_product=Yes
9283082680,Migration_Default,simple,offline_product=Yes
9283516390,Migration_Default,simple,offline_product=Yes
9283082574,Migration_Default,simple,offline_product=Yes
9283082581,Migration_Default,simple,offline_product=Yes
9283082598,Migration_Default,simple,offline_product=Yes
9283082604,Migration_Default,simple,offline_product=Yes
9283517199,Migration_Default,simple,offline_product=Yes
9283082741,Migration_Default,simple,offline_product=Yes
9283082758,Migration_Default,simple,offline_product=Yes
9283082765,Migration_Default,simple,offline_product=Yes
9283517205,Migration_Default,simple,offline_product=Yes
9283082826,Migration_Default,simple,offline_product=Yes
9283082833,Migration_Default,simple,offline_product=Yes
9283082840,Migration_Default,simple,offline_product=Yes
9283517229,Migration_Default,simple,offline_product=Yes
boxing-trunks-21-inch-sale,Migration_Default,configurable,offline_product=No
9283504854,Migration_Default,simple,offline_product=Yes
9283504861,Migration_Default,simple,offline_product=Yes
9283504878,Migration_Default,simple,offline_product=Yes
9283504885,Migration_Default,simple,offline_product=Yes
9283504892,Migration_Default,simple,offline_product=Yes
9283504953,Migration_Default,simple,offline_product=Yes
9283504960,Migration_Default,simple,offline_product=Yes
9283504977,Migration_Default,simple,offline_product=Yes
9283504984,Migration_Default,simple,offline_product=Yes
9283504991,Migration_Default,simple,offline_product=Yes
9283504908,Migration_Default,simple,offline_product=Yes
9283504915,Migration_Default,simple,offline_product=Yes
9283504922,Migration_Default,simple,offline_product=Yes
9283504939,Migration_Default,simple,offline_product=Yes
9283504946,Migration_Default,simple,offline_product=Yes
9283504809,Migration_Default,simple,offline_product=Yes
9283504816,Migration_Default,simple,offline_product=Yes
9283504823,Migration_Default,simple,offline_product=Yes
9283504830,Migration_Default,simple,offline_product=Yes
9283504847,Migration_Default,simple,offline_product=Yes
9283505004,Migration_Default,simple,offline_product=Yes
9283505011,Migration_Default,simple,offline_product=Yes
9283505028,Migration_Default,simple,offline_product=Yes
9283505035,Migration_Default,simple,offline_product=Yes
9283505042,Migration_Default,simple,offline_product=Yes
9283505103,Migration_Default,simple,offline_product=Yes
9283505110,Migration_Default,simple,offline_product=Yes
9283505127,Migration_Default,simple,offline_product=Yes
9283505134,Migration_Default,simple,offline_product=Yes
9283505141,Migration_Default,simple,offline_product=Yes
boxing-trunks-24-inch-sale,Migration_Default,configurable,offline_product=No
9283505554,Migration_Default,simple,offline_product=Yes
9283505561,Migration_Default,simple,offline_product=No
9283505578,Migration_Default,simple,offline_product=Yes
9283505585,Migration_Default,simple,offline_product=Yes
9283505592,Migration_Default,simple,offline_product=Yes
9283505608,Migration_Default,simple,offline_product=Yes
9283505615,Migration_Default,simple,offline_product=Yes
9283505622,Migration_Default,simple,offline_product=Yes
9283505639,Migration_Default,simple,offline_product=Yes
9283505646,Migration_Default,simple,offline_product=Yes
9283505653,Migration_Default,simple,offline_product=No
9283505660,Migration_Default,simple,offline_product=No
9283505677,Migration_Default,simple,offline_product=Yes
9283505684,Migration_Default,simple,offline_product=Yes
9283505691,Migration_Default,simple,offline_product=Yes
9283505455,Migration_Default,simple,offline_product=Yes
9283505462,Migration_Default,simple,offline_product=No
9283505479,Migration_Default,simple,offline_product=Yes
9283505486,Migration_Default,simple,offline_product=Yes
9283505493,Migration_Default,simple,offline_product=Yes
boxing-robe-three-fourth-length-sale,Migration_Default,configurable,offline_product=No
9283506001,Migration_Default,simple,offline_product=Yes
9283506018,Migration_Default,simple,offline_product=Yes
9283506025,Migration_Default,simple,offline_product=Yes
9283506032,Migration_Default,simple,offline_product=Yes
9283506049,Migration_Default,simple,offline_product=Yes
full-length-boxing-robe-sale,Migration_Default,configurable,offline_product=No
9283506353,Migration_Default,simple,offline_product=No
9283506360,Migration_Default,simple,offline_product=No
9283506377,Migration_Default,simple,offline_product=No
9283506384,Migration_Default,simple,offline_product=No
9283506391,Migration_Default,simple,offline_product=No
9283506407,Migration_Default,simple,offline_product=No
9283506414,Migration_Default,simple,offline_product=No
9283506421,Migration_Default,simple,offline_product=No
9283506438,Migration_Default,simple,offline_product=No
9283506445,Migration_Default,simple,offline_product=No
full-length-robe-with-hood-sale,Migration_Default,configurable,offline_product=No
9283516468,Migration_Default,simple,offline_product=Yes
9283503505,Migration_Default,simple,offline_product=Yes
9283503512,Migration_Default,simple,offline_product=Yes
9283503529,Migration_Default,simple,offline_product=Yes
9283503536,Migration_Default,simple,offline_product=Yes
9283542535,Migration_Default,simple,offline_product=Yes
9283503628,Migration_Default,simple,offline_product=Yes
9283503635,Migration_Default,simple,offline_product=Yes
9283503642,Migration_Default,simple,offline_product=Yes
9283503659,Migration_Default,simple,offline_product=Yes
9283542498,Migration_Default,simple,offline_product=Yes
9283503383,Migration_Default,simple,offline_product=Yes
9283503390,Migration_Default,simple,offline_product=Yes
9283503406,Migration_Default,simple,offline_product=Yes
9283503413,Migration_Default,simple,offline_product=Yes
9283542504,Migration_Default,simple,offline_product=Yes
9283503420,Migration_Default,simple,offline_product=Yes
9283503437,Migration_Default,simple,offline_product=Yes
9283503444,Migration_Default,simple,offline_product=Yes
9283503451,Migration_Default,simple,offline_product=Yes
9283542528,Migration_Default,simple,offline_product=Yes
9283503581,Migration_Default,simple,offline_product=Yes
9283503543,Migration_Default,simple,offline_product=Yes
9283503550,Migration_Default,simple,offline_product=Yes
9283503567,Migration_Default,simple,offline_product=No
9283503574,Migration_Default,simple,offline_product=Yes
corner-jacket-sale,Migration_Default,configurable,offline_product=No
270001,Migration_Default,simple,offline_product=Yes
270000,Migration_Default,simple,offline_product=No
uppercut-bag,Migration_Default,configurable,offline_product=No
2900000,Migration_Default,simple,offline_product=No
7674S,Migration_Default,simple,offline_product=No
7674M,Migration_Default,simple,offline_product=No
7674L,Migration_Default,simple,offline_product=No
7674XL,Migration_Default,simple,offline_product=No
7674XXL,Migration_Default,simple,offline_product=No
mma-powerlock-fight-gloves,Migration_Default,configurable,offline_product=No
710000,Migration_Default,simple,offline_product=No
P00000125,Migration_Default,simple,offline_product=No
P00000138,Migration_Default,simple,offline_product=Yes
P00000139,Migration_Default,simple,offline_product=Yes
P00000140,Migration_Default,simple,offline_product=Yes
ergofoam-gloves,Migration_Default,configurable,offline_product=Yes
P00000146,Migration_Default,simple,offline_product=No
P00000151,Migration_Default,simple,offline_product=No
P00000152,Migration_Default,simple,offline_product=No
P00000153,Migration_Default,simple,offline_product=No
prime-leather-training-gloves,Migration_Default,configurable,offline_product=No
171101,Migration_Default,simple,offline_product=No
P00000158,Migration_Default,simple,offline_product=No
P00000159,Migration_Default,simple,offline_product=No
competition-style-mma-gloves,Migration_Default,configurable,offline_product=No
4458G,Migration_Default,simple,offline_product=No
P00000155,Migration_Default,simple,offline_product=No
P00000156,Migration_Default,simple,offline_product=No
P00000157,Migration_Default,simple,offline_product=No
flexcool-hand-wraps,Migration_Default,configurable,offline_product=No
P00000228,Migration_Default,simple,offline_product=No
P00000225,Migration_Default,simple,offline_product=No
safemax-hammerfist-training-gloves,Migration_Default,configurable,offline_product=No
P00000183,Migration_Default,simple,offline_product=No
P00000176,Migration_Default,simple,offline_product=No
P00000252,Migration_Default,simple,offline_product=Yes
P00000254,Migration_Default,simple,offline_product=No
prime-leather-mitts,Migration_Default,configurable,offline_product=No
2200000,Migration_Default,simple,offline_product=No
2200001,Migration_Default,simple,offline_product=No
2200002,Migration_Default,simple,offline_product=No
2200003,Migration_Default,simple,offline_product=No
2200004,Migration_Default,simple,offline_product=No
mx-hook-and-loop-training-gloves,Migration_Default,configurable,offline_product=No
P00000355,Migration_Default,simple,offline_product=No
1910-pro-fight-gloves,Migration_Default,configurable,offline_product=No
2200101,Migration_Default,simple,offline_product=Yes
2200301,Migration_Default,simple,offline_product=No
2200610,Migration_Default,simple,offline_product=No
P00000061,Migration_Default,configurable,offline_product=No
P00000078,Migration_Default,configurable,offline_product=No
P00000063,Migration_Default,configurable,offline_product=No
P00000082,Migration_Default,configurable,offline_product=No
9283579500,Migration_Default,simple,offline_product=Yes
9283579531,Migration_Default,simple,offline_product=Yes
9283579623,Migration_Default,simple,offline_product=Yes
9283579678,Migration_Default,simple,offline_product=Yes
9283579692,Migration_Default,simple,offline_product=Yes
9283579708,Migration_Default,simple,offline_product=Yes
9283579739,Migration_Default,simple,offline_product=Yes
9283579838,Migration_Default,simple,offline_product=Yes
9283579845,Migration_Default,simple,offline_product=Yes
9283579920,Migration_Default,simple,offline_product=Yes
9283579937,Migration_Default,simple,offline_product=Yes
9283580018,Migration_Default,simple,offline_product=No
9283580070,Migration_Default,simple,offline_product=Yes
9283580087,Migration_Default,simple,offline_product=Yes
9283580148,Migration_Default,simple,offline_product=Yes
9283580247,Migration_Default,simple,offline_product=Yes
PHASE3TEST,Migration_Default,simple,offline_product=No
speed-bag-bladder,Migration_Default,configurable,offline_product=No
OLD4230,Migration_Default,simple,offline_product=No
4232,Migration_Default,simple,offline_product=No
4234,Migration_Default,simple,offline_product=Yes
WBSWIVEL,Migration_Default,simple,offline_product=No
R60221,Migration_Default,simple,offline_product=No
ev-tech-maze-runner-t-shirt,Migration_Default,configurable,offline_product=No
ev-tech-element-t-shirt,Migration_Default,configurable,offline_product=No
ev-tech-matrix-pullover,Migration_Default,configurable,offline_product=No
848049042595,Migration_Default,simple,offline_product=No
848049042601,Migration_Default,simple,offline_product=No
848049042618,Migration_Default,simple,offline_product=No
848049042625,Migration_Default,simple,offline_product=No
848049042632,Migration_Default,simple,offline_product=No
848049042649,Migration_Default,simple,offline_product=No
848049042656,Migration_Default,simple,offline_product=No
848049042663,Migration_Default,simple,offline_product=No
848049025161,Migration_Default,simple,offline_product=No
848049025178,Migration_Default,simple,offline_product=No
848049025185,Migration_Default,simple,offline_product=No
848049025192,Migration_Default,simple,offline_product=No
848049025123,Migration_Default,simple,offline_product=No
848049025130,Migration_Default,simple,offline_product=No
848049025147,Migration_Default,simple,offline_product=No
848049025154,Migration_Default,simple,offline_product=No
848049023655,Migration_Default,simple,offline_product=No
848049023662,Migration_Default,simple,offline_product=No
848049023679,Migration_Default,simple,offline_product=No
848049023686,Migration_Default,simple,offline_product=No
evergel-hand-wraps-sale,Migration_Default,configurable,offline_product=No
mma-powerlock-fight-gloves-sale,Migration_Default,configurable,offline_product=No
super-leather-heavy-bag-sale,Migration_Default,configurable,offline_product=No
4656RKIT,Migration_Default,simple,offline_product=No
4658GKIT,Migration_Default,simple,offline_product=No
61081100,Migration_Default,simple,offline_product=No
P00000532,Migration_Default,simple,offline_product=No
P00000533,Migration_Default,simple,offline_product=No
P00000534,Migration_Default,simple,offline_product=No
mens-everwarm-hoodie,Migration_Default,configurable,offline_product=No
9283577995,Migration_Default,simple,offline_product=No
9283578008,Migration_Default,simple,offline_product=No
9283578015,Migration_Default,simple,offline_product=No
9283578022,Migration_Default,simple,offline_product=No
9283578039,Migration_Default,simple,offline_product=No
9283577940,Migration_Default,simple,offline_product=No
9283577957,Migration_Default,simple,offline_product=No
9283577964,Migration_Default,simple,offline_product=No
9283577971,Migration_Default,simple,offline_product=No
9283577988,Migration_Default,simple,offline_product=No
mens-everwarm-raglan-hoodie,Migration_Default,configurable,offline_product=No
9283578046,Migration_Default,simple,offline_product=No
9283578053,Migration_Default,simple,offline_product=No
9283578060,Migration_Default,simple,offline_product=No
9283578077,Migration_Default,simple,offline_product=No
9283578084,Migration_Default,simple,offline_product=No
9283578091,Migration_Default,simple,offline_product=No
9283578107,Migration_Default,simple,offline_product=No
9283578114,Migration_Default,simple,offline_product=No
9283578121,Migration_Default,simple,offline_product=No
9283578138,Migration_Default,simple,offline_product=No
mens-everdri-performance-t-shirt,Migration_Default,configurable,offline_product=No
9283578145,Migration_Default,simple,offline_product=No
9283578152,Migration_Default,simple,offline_product=No
9283578169,Migration_Default,simple,offline_product=No
9283578176,Migration_Default,simple,offline_product=No
9283578183,Migration_Default,simple,offline_product=No
9283578343,Migration_Default,simple,offline_product=No
9283578350,Migration_Default,simple,offline_product=No
9283578367,Migration_Default,simple,offline_product=No
9283578374,Migration_Default,simple,offline_product=No
9283578381,Migration_Default,simple,offline_product=No
9283578190,Migration_Default,simple,offline_product=No
9283578213,Migration_Default,simple,offline_product=No
9283578220,Migration_Default,simple,offline_product=No
9283578237,Migration_Default,simple,offline_product=No
9283578206,Migration_Default,simple,offline_product=No
mens-everdri-training-t-shirt,Migration_Default,configurable,offline_product=No
9283578992,Migration_Default,simple,offline_product=No
9283579005,Migration_Default,simple,offline_product=No
9283579012,Migration_Default,simple,offline_product=No
9283579036,Migration_Default,simple,offline_product=No
9283579029,Migration_Default,simple,offline_product=No
9283579043,Migration_Default,simple,offline_product=No
9283579050,Migration_Default,simple,offline_product=No
9283579067,Migration_Default,simple,offline_product=No
9283579074,Migration_Default,simple,offline_product=No
9283579081,Migration_Default,simple,offline_product=No
mens-circuit-shorts,Migration_Default,configurable,offline_product=No
9283578398,Migration_Default,simple,offline_product=No
9283578404,Migration_Default,simple,offline_product=No
9283578411,Migration_Default,simple,offline_product=No
9283578428,Migration_Default,simple,offline_product=No
9283578435,Migration_Default,simple,offline_product=No
9283578442,Migration_Default,simple,offline_product=No
9283578459,Migration_Default,simple,offline_product=No
9283578466,Migration_Default,simple,offline_product=No
9283578473,Migration_Default,simple,offline_product=No
9283578480,Migration_Default,simple,offline_product=No
mens-mesh-shorts,Migration_Default,configurable,offline_product=No
9283578497,Migration_Default,simple,offline_product=No
9283578503,Migration_Default,simple,offline_product=No
9283578510,Migration_Default,simple,offline_product=No
9283578527,Migration_Default,simple,offline_product=No
9283578534,Migration_Default,simple,offline_product=No
9283578541,Migration_Default,simple,offline_product=No
9283578558,Migration_Default,simple,offline_product=No
9283578565,Migration_Default,simple,offline_product=No
9283578572,Migration_Default,simple,offline_product=No
9283578589,Migration_Default,simple,offline_product=No
9283578596,Migration_Default,simple,offline_product=No
9283578602,Migration_Default,simple,offline_product=No
9283578619,Migration_Default,simple,offline_product=No
9283578626,Migration_Default,simple,offline_product=No
9283578633,Migration_Default,simple,offline_product=No
mens-everwarm-fleece-track-pants,Migration_Default,configurable,offline_product=No
9283578640,Migration_Default,simple,offline_product=No
9283578657,Migration_Default,simple,offline_product=No
9283578664,Migration_Default,simple,offline_product=No
9283578671,Migration_Default,simple,offline_product=No
9283578688,Migration_Default,simple,offline_product=No
9283578749,Migration_Default,simple,offline_product=No
9283578756,Migration_Default,simple,offline_product=No
9283578763,Migration_Default,simple,offline_product=No
9283578770,Migration_Default,simple,offline_product=No
9283578787,Migration_Default,simple,offline_product=No
9283578695,Migration_Default,simple,offline_product=No
9283578701,Migration_Default,simple,offline_product=No
9283578718,Migration_Default,simple,offline_product=No
9283578725,Migration_Default,simple,offline_product=No
9283578732,Migration_Default,simple,offline_product=No
mens-jog-pants,Migration_Default,configurable,offline_product=No
9283578794,Migration_Default,simple,offline_product=No
9283578800,Migration_Default,simple,offline_product=No
9283578817,Migration_Default,simple,offline_product=No
9283578824,Migration_Default,simple,offline_product=No
9283578831,Migration_Default,simple,offline_product=No
9283578947,Migration_Default,simple,offline_product=No
9283578954,Migration_Default,simple,offline_product=No
9283578961,Migration_Default,simple,offline_product=No
9283578978,Migration_Default,simple,offline_product=No
9283578985,Migration_Default,simple,offline_product=No
9283579098,Migration_Default,simple,offline_product=No
9283579104,Migration_Default,simple,offline_product=No
9283579111,Migration_Default,simple,offline_product=No
9283579128,Migration_Default,simple,offline_product=No
9283579135,Migration_Default,simple,offline_product=No
9283579142,Migration_Default,simple,offline_product=No
9283579159,Migration_Default,simple,offline_product=No
9283579166,Migration_Default,simple,offline_product=No
9283579173,Migration_Default,simple,offline_product=No
9283579180,Migration_Default,simple,offline_product=No
universal-fit-gloves,Migration_Default,configurable,offline_product=No
P00000359,Migration_Default,simple,offline_product=No
P00000360,Migration_Default,simple,offline_product=No
P00000361,Migration_Default,simple,offline_product=No
fit-hooded-sauna-suit,Migration_Default,configurable,offline_product=No
P00000356,Migration_Default,simple,offline_product=No
P00000357,Migration_Default,simple,offline_product=No
P00000376,Migration_Default,simple,offline_product=No
fit-sauna-suit,Migration_Default,configurable,offline_product=No
P00000373,Migration_Default,simple,offline_product=No
P00000374,Migration_Default,simple,offline_product=No
P00000375,Migration_Default,simple,offline_product=No
fit-slimmer-belt,Migration_Default,configurable,offline_product=No
P00000377,Migration_Default,simple,offline_product=No
P00000378,Migration_Default,simple,offline_product=No
P00000358,Migration_Default,simple,offline_product=No
P00000379,Migration_Default,simple,offline_product=No
P00000380,Migration_Default,simple,offline_product=No
P00000390,Migration_Default,simple,offline_product=No
P00000434,Migration_Default,simple,offline_product=No
